customer_id,signup_date,age,gender,country,plan_type,monthly_fee
C001444,2021-10-15,22,Non-Binary,Germany,Basic,9.99
C001445,2023-11-30,42,Male,USA,Standard,19.99
C001446,2022-03-15,30,Female,Australia,Standard,19.99
C001447,2020-07-03,31,Male,UK,Premium,39.99
C001448,2020-10-30,45,Male,UK,Standard,19.99
C001449,2024-03-06,52,Male,Canada,Basic,9.99
C001450,2022-03-27,38,Non-Binary,UK,Standard,19.99
C001451,2024-04-09,41,Male,Canada,Basic,9.99
C001452,2022-03-20,58,Non-Binary,Germany,Standard,19.99
C001453,2024-02-15,40,Non-Binary,USA,Basic,9.99
C001454,2024-05-09,69,Female,UK,Enterprise,99.99
C001455,2020-07-02,44,Male,France,Standard,19.99
C001456,2021-12-14,18,Male,UK,Standard,19.99
C001457,2020-02-19,47,Female,USA,Basic,9.99
C001458,2024-08-09,42,Female,Germany,Standard,19.99
C001459,2024-08-02,53,Male,USA,Basic,9.99
C001460,2024-03-31,46,Non-Binary,India,Basic,9.99
C001461,2020-04-21,36,Male,Brazil,Enterprise,99.99
C001462,2024-08-31,23,Female,USA,Standard,19.99
C001463,2020-08-15,35,Female,Canada,Basic,9.99
C001464,2021-03-04,27,Non-Binary,Canada,Basic,9.99
C001465,2022-12-07,31,Female,Canada,Standard,19.99
C001466,2020-10-16,45,Non-Binary,France,Basic,9.99
C001467,2023-04-08,58,Non-Binary,Canada,Basic,9.99
C001468,2020-05-03,42,Female,USA,Standard,19.99
C001469,2021-07-09,23,Male,Canada,Enterprise,99.99
C001470,2020-05-16,43,Female,France,Standard,19.99
C001471,2023-09-13,52,Female,India,Basic,9.99
C001472,2023-08-22,30,Female,USA,Basic,9.99
C001473,2023-12-24,36,Male,India,Standard,19.99
C001474,2023-05-07,38,Non-Binary,USA,Basic,9.99
C001475,2022-07-26,28,Non-Binary,Brazil,Basic,9.99
C001476,2021-05-21,45,Non-Binary,UK,Standard,19.99
C001477,2024-03-04,36,Male,USA,Standard,19.99
C001478,2021-12-28,43,Non-Binary,UK,Enterprise,99.99
C001479,2022-10-23,27,Female,India,Standard,19.99
C001480,2022-03-03,32,Male,Brazil,Enterprise,99.99
C001481,2021-04-06,46,Male,UK,Basic,9.99
C001482,2020-10-08,33,Male,France,Standard,19.99
C001483,2023-10-20,58,Non-Binary,India,Standard,19.99
C001484,2022-05-04,33,Male,Germany,Standard,19.99
C001485,2021-10-01,40,Non-Binary,UK,Standard,19.99
C001486,2021-02-27,49,Non-Binary,USA,Standard,19.99
C001487,2024-06-26,20,Male,India,Basic,9.99
C001488,2023-12-15,18,Non-Binary,India,Standard,19.99
C001489,2024-04-26,19,Male,France,Standard,19.99
C001490,2020-11-19,53,Female,USA,Standard,19.99
C001491,2024-01-13,31,Male,USA,Premium,39.99
C001492,2020-10-25,68,Non-Binary,USA,Basic,9.99
C001493,2022-04-27,31,Female,UK,Premium,39.99
C001494,2024-08-09,40,Non-Binary,Brazil,Basic,9.99
C001495,2024-05-14,56,Male,USA,Basic,9.99
C001496,2024-04-10,62,Non-Binary,Germany,Standard,19.99
C001497,2023-06-08,62,Male,Germany,Basic,9.99
C001498,2020-02-23,52,Female,USA,Premium,39.99
C001499,2020-10-01,50,Non-Binary,India,Standard,19.99
C001500,2023-08-23,45,Female,USA,Basic,9.99
C001501,2022-08-28,47,Male,USA,Basic,9.99
C001502,2022-04-16,31,Male,Brazil,Enterprise,99.99
C001503,2021-03-31,28,Non-Binary,France,Basic,9.99
C001504,2021-02-22,37,Male,USA,Enterprise,99.99
C001505,2022-06-18,35,Non-Binary,Canada,Basic,9.99
C001506,2022-07-26,32,Male,UK,Premium,39.99
C001507,2023-05-30,46,Non-Binary,India,Premium,39.99
C001508,2022-03-18,49,Non-Binary,Brazil,Standard,19.99
C001509,2023-01-03,39,Non-Binary,Germany,Premium,39.99
C001510,2020-03-19,55,Non-Binary,USA,Standard,19.99
C001511,2020-03-27,24,Male,Canada,Basic,9.99
C001512,2024-02-14,35,Male,Germany,Standard,19.99
C001513,2023-07-15,29,Male,USA,Standard,19.99
C001514,2021-09-15,18,Female,Canada,Standard,19.99
C001515,2023-06-09,37,Male,France,Enterprise,99.99
C001516,2022-08-07,36,Non-Binary,Canada,Premium,39.99
C001517,2020-08-19,56,Male,Australia,Enterprise,99.99
C001518,2023-11-26,45,Non-Binary,USA,Standard,19.99
C001519,2022-07-12,25,Male,USA,Standard,19.99
C001520,2023-12-30,60,Male,India,Basic,9.99
C001521,2021-10-25,52,Non-Binary,Germany,Premium,39.99
C001522,2020-12-01,44,Non-Binary,Australia,Basic,9.99
C001523,2023-12-17,35,Female,Germany,Basic,9.99
C001524,2023-12-19,26,Female,France,Enterprise,99.99
C001525,2023-06-07,33,Male,UK,Basic,9.99
C001526,2024-04-22,51,Male,India,Standard,19.99
C001527,2023-09-12,60,Male,USA,Basic,9.99
C001528,2024-04-24,56,Non-Binary,USA,Basic,9.99
C001529,2024-02-04,32,Female,USA,Basic,9.99
C001530,2020-09-26,24,Male,USA,Premium,39.99
C001531,2020-01-26,39,Female,Canada,Standard,19.99
C001532,2024-07-11,18,Male,Germany,Standard,19.99
C001533,2021-03-20,41,Non-Binary,France,Standard,19.99
C001534,2022-06-23,36,Male,Germany,Basic,9.99
C001535,2023-01-25,32,Female,Germany,Standard,19.99
C001536,2024-08-17,18,Male,USA,Basic,9.99
C001537,2023-08-30,44,Female,USA,Premium,39.99
C001538,2023-09-28,31,Non-Binary,India,Basic,9.99
C001539,2020-06-28,23,Male,USA,Enterprise,99.99
C001540,2020-11-26,18,Non-Binary,USA,Standard,19.99
C001541,2023-12-04,37,Non-Binary,Germany,Standard,19.99
C001542,2022-07-21,59,Non-Binary,Germany,Enterprise,99.99
C001543,2020-07-09,57,Female,UK,Premium,39.99
C001544,2024-08-06,32,Male,Australia,Premium,39.99
C001545,2020-05-12,30,Female,Canada,Basic,9.99
C001546,2024-10-26,43,Female,UK,Standard,19.99
C001547,2021-03-05,26,Non-Binary,USA,Basic,9.99
C001548,2023-03-16,41,Non-Binary,Brazil,Standard,19.99
C001549,2020-06-28,47,Female,France,Standard,19.99
C001550,2024-06-02,52,Non-Binary,USA,Standard,19.99
C001551,2021-10-10,36,Female,Canada,Enterprise,99.99
C001552,2021-12-25,35,Male,Germany,Standard,19.99
C001553,2024-02-02,27,Non-Binary,Canada,Premium,39.99
C001554,2023-06-02,28,Male,France,Enterprise,99.99
C001555,2020-01-04,35,Male,USA,Standard,19.99
C001556,2020-08-29,42,Non-Binary,India,Premium,39.99
C001557,2022-04-29,48,Female,USA,Basic,9.99
C001558,2024-07-08,28,Non-Binary,USA,Standard,19.99
C001559,2023-11-14,55,Female,USA,Basic,9.99
C001560,2021-09-06,34,Non-Binary,Canada,Premium,39.99
C001561,2020-08-21,37,Non-Binary,UK,Basic,9.99
C001562,2023-03-11,29,Non-Binary,Brazil,Premium,39.99
C001563,2021-02-01,18,Female,India,Enterprise,99.99
C001564,2022-09-08,48,Female,Australia,Standard,19.99
C001565,2022-09-13,46,Male,Germany,Premium,39.99
C001566,2023-01-04,34,Female,Canada,Premium,39.99
C001567,2024-02-29,38,Male,India,Basic,9.99
C001568,2024-01-24,44,Non-Binary,UK,Standard,19.99
C001569,2021-03-02,19,Non-Binary,France,Premium,39.99
C001570,2024-06-17,31,Female,USA,Basic,9.99
C001571,2024-09-17,47,Male,UK,Basic,9.99
C001572,2022-12-30,22,Male,Germany,Basic,9.99
C001573,2023-05-03,41,Male,India,Premium,39.99
C001574,2023-12-15,21,Female,France,Basic,9.99
C001575,2020-06-26,43,Female,India,Basic,9.99
C001576,2024-08-25,37,Female,USA,Basic,9.99
C001577,2020-08-17,18,Female,Australia,Premium,39.99
C001578,2020-07-08,51,Female,Canada,Premium,39.99
C001579,2022-10-21,29,Male,USA,Enterprise,99.99
C001580,2024-02-09,28,Non-Binary,UK,Basic,9.99
C001581,2024-04-24,40,Male,India,Enterprise,99.99
C001582,2023-10-17,51,Male,USA,Basic,9.99
C001583,2022-03-04,25,Non-Binary,India,Basic,9.99
C001584,2021-09-28,38,Male,France,Standard,19.99
C001585,2020-06-27,43,Female,Canada,Basic,9.99
C001586,2022-12-02,46,Non-Binary,Australia,Basic,9.99
C001587,2024-04-02,40,Female,Germany,Basic,9.99
C001588,2021-02-14,33,Male,USA,Standard,19.99
C001589,2024-05-01,28,Female,France,Basic,9.99
C001590,2020-11-18,39,Female,USA,Enterprise,99.99
C001591,2023-02-20,25,Non-Binary,USA,Standard,19.99
C001592,2023-01-30,18,Female,USA,Enterprise,99.99
C001593,2024-07-04,43,Female,Germany,Basic,9.99
C001594,2021-09-29,48,Non-Binary,India,Standard,19.99
C001595,2020-04-13,18,Male,USA,Enterprise,99.99
C001596,2020-04-13,25,Male,UK,Basic,9.99
C001597,2022-03-13,45,Male,France,Premium,39.99
C001598,2023-07-13,62,Non-Binary,France,Standard,19.99
C001599,2021-10-01,38,Female,India,Premium,39.99
C001600,2023-10-05,29,Non-Binary,USA,Enterprise,99.99
C001601,2024-04-14,35,Female,Germany,Basic,9.99
C001602,2024-07-01,54,Non-Binary,Canada,Standard,19.99
C001603,2023-11-02,30,Non-Binary,France,Standard,19.99
C001604,2021-04-19,28,Male,USA,Premium,39.99
C001605,2021-06-12,32,Female,UK,Standard,19.99
C001606,2023-09-24,26,Female,Australia,Premium,39.99
C001607,2022-07-17,39,Female,USA,Standard,19.99
C001608,2021-12-20,57,Female,Canada,Basic,9.99
C001609,2024-04-21,41,Female,Germany,Basic,9.99
C001610,2020-07-29,34,Female,India,Premium,39.99
C001611,2021-10-29,34,Non-Binary,Germany,Premium,39.99
C001612,2022-12-27,19,Female,UK,Standard,19.99
C001613,2023-06-25,48,Male,Canada,Enterprise,99.99
C001614,2022-02-25,37,Male,UK,Premium,39.99
C001615,2023-04-25,35,Female,Australia,Standard,19.99
C001616,2024-05-31,76,Female,Canada,Basic,9.99
C001617,2023-09-19,41,Non-Binary,USA,Enterprise,99.99
C001618,2023-03-21,28,Female,USA,Standard,19.99
C001619,2021-10-28,32,Non-Binary,USA,Standard,19.99
C001620,2021-09-22,51,Female,USA,Basic,9.99
C001621,2024-07-25,39,Non-Binary,Australia,Basic,9.99
C001622,2022-10-09,20,Non-Binary,France,Basic,9.99
C001623,2024-07-31,49,Male,India,Enterprise,99.99
C001624,2023-07-26,29,Male,Australia,Standard,19.99
C001625,2022-07-16,60,Non-Binary,USA,Standard,19.99
C001626,2022-07-04,50,Male,USA,Premium,39.99
C001627,2021-09-05,32,Non-Binary,Australia,Standard,19.99
C001628,2022-06-09,53,Non-Binary,Brazil,Basic,9.99
C001629,2020-07-01,38,Non-Binary,USA,Enterprise,99.99
C001630,2022-04-07,48,Male,India,Basic,9.99
C001631,2023-01-29,43,Male,USA,Standard,19.99
C001632,2022-01-05,27,Male,India,Premium,39.99
C001633,2021-04-26,30,Female,France,Basic,9.99
C001634,2021-10-13,50,Non-Binary,UK,Basic,9.99
C001635,2023-01-21,33,Male,France,Standard,19.99
C001636,2021-01-20,33,Non-Binary,UK,Enterprise,99.99
C001637,2024-09-16,26,Female,USA,Enterprise,99.99
C001638,2023-10-04,43,Male,USA,Basic,9.99
C001639,2020-02-02,62,Male,France,Standard,19.99
C001640,2022-06-13,25,Male,USA,Standard,19.99
C001641,2022-05-01,38,Female,India,Standard,19.99
C001642,2022-05-21,54,Non-Binary,USA,Standard,19.99
C001643,2023-02-04,37,Female,UK,Basic,9.99
C001644,2022-05-19,43,Non-Binary,USA,Standard,19.99
C001645,2024-02-05,25,Male,France,Basic,9.99
C001646,2023-01-23,43,Non-Binary,UK,Enterprise,99.99
C001647,2023-03-09,35,Female,France,Basic,9.99
C001648,2022-09-13,49,Non-Binary,USA,Premium,39.99
C001649,2022-12-14,52,Female,Canada,Basic,9.99
C001650,2023-06-03,69,Male,USA,Standard,19.99
C001651,2023-09-21,44,Non-Binary,USA,Standard,19.99
C001652,2024-06-22,41,Non-Binary,UK,Basic,9.99
C001653,2021-12-04,40,Non-Binary,Australia,Standard,19.99
C001654,2022-11-15,33,Female,Germany,Basic,9.99
C001655,2021-12-23,42,Female,USA,Basic,9.99
C001656,2023-05-08,34,Non-Binary,UK,Premium,39.99
C001657,2021-06-17,40,Male,Germany,Standard,19.99
C001658,2023-03-19,53,Male,France,Basic,9.99
C001659,2024-02-19,25,Non-Binary,USA,Standard,19.99
C001660,2020-09-16,51,Non-Binary,USA,Premium,39.99
C001661,2021-05-31,53,Male,Germany,Basic,9.99
C001662,2021-06-10,36,Male,Australia,Standard,19.99
C001663,2023-04-26,18,Non-Binary,USA,Standard,19.99
C001664,2024-07-12,30,Male,USA,Premium,39.99
C001665,2022-09-20,53,Male,Australia,Premium,39.99
C001666,2021-12-03,37,Male,Brazil,Standard,19.99
C001667,2024-08-09,26,Male,India,Premium,39.99
C001668,2022-04-25,31,Female,USA,Standard,19.99
C001669,2023-07-29,48,Male,USA,Premium,39.99
C001670,2021-12-07,44,Male,Germany,Premium,39.99
C001671,2020-08-25,35,Male,USA,Basic,9.99
C001672,2021-09-09,33,Female,Australia,Premium,39.99
C001673,2022-12-26,33,Male,UK,Premium,39.99
C001674,2022-08-29,26,Female,USA,Premium,39.99
C001675,2020-01-25,57,Female,Brazil,Standard,19.99
C001676,2023-10-21,34,Female,Brazil,Standard,19.99
C001677,2020-03-25,52,Male,India,Standard,19.99
C001678,2024-09-25,56,Female,Germany,Standard,19.99
C001679,2021-07-12,49,Female,USA,Premium,39.99
C001680,2021-06-06,32,Non-Binary,Germany,Standard,19.99
C001681,2023-10-14,42,Non-Binary,USA,Standard,19.99
C001682,2024-04-26,37,Male,Canada,Standard,19.99
C001683,2021-01-03,27,Female,Canada,Standard,19.99
C001684,2024-08-30,41,Male,USA,Basic,9.99
C001685,2020-07-31,23,Non-Binary,UK,Basic,9.99
C001686,2021-08-03,52,Female,USA,Basic,9.99
C001687,2020-07-07,32,Male,Brazil,Standard,19.99
C001688,2024-09-07,40,Male,Brazil,Standard,19.99
C001689,2023-12-21,41,Male,USA,Standard,19.99
C001690,2022-02-08,34,Non-Binary,Australia,Standard,19.99
C001691,2024-07-02,45,Male,India,Standard,19.99
C001692,2021-06-02,32,Female,Canada,Enterprise,99.99
C001693,2023-08-01,48,Female,Brazil,Basic,9.99
C001694,2022-05-24,21,Non-Binary,India,Premium,39.99
C001695,2021-10-24,39,Female,USA,Basic,9.99
C001696,2024-05-10,61,Male,UK,Basic,9.99
C001697,2020-05-03,25,Female,Brazil,Basic,9.99
C001698,2022-06-21,29,Male,Canada,Enterprise,99.99
C001699,2023-06-03,44,Female,USA,Standard,19.99
C001700,2020-10-21,40,Non-Binary,Australia,Basic,9.99
C001701,2023-08-10,42,Male,India,Premium,39.99
C001702,2020-07-30,43,Male,USA,Standard,19.99
C001703,2021-05-28,45,Female,USA,Standard,19.99
C001704,2023-08-30,51,Non-Binary,USA,Basic,9.99
C001705,2022-03-10,42,Female,USA,Basic,9.99
C001706,2022-03-12,35,Non-Binary,USA,Premium,39.99
C001707,2024-04-27,46,Female,Canada,Standard,19.99
C001708,2024-01-30,60,Male,Canada,Basic,9.99
C001709,2023-11-12,36,Female,USA,Standard,19.99
C001710,2022-01-05,26,Female,France,Standard,19.99
C001711,2023-07-18,51,Non-Binary,USA,Standard,19.99
C001712,2021-11-27,36,Male,India,Premium,39.99
C001713,2021-08-16,18,Non-Binary,USA,Standard,19.99
C001714,2022-02-25,48,Non-Binary,USA,Standard,19.99
C001715,2020-08-06,31,Non-Binary,France,Standard,19.99
C001716,2023-07-19,36,Female,Australia,Basic,9.99
C001717,2021-01-30,41,Male,France,Standard,19.99
C001718,2022-09-28,40,Female,USA,Standard,19.99
C001719,2021-09-22,46,Female,Canada,Premium,39.99
C001720,2022-07-09,32,Male,USA,Basic,9.99
C001721,2024-06-01,44,Non-Binary,USA,Basic,9.99
C001722,2024-07-10,34,Non-Binary,France,Standard,19.99
C001723,2023-10-20,46,Non-Binary,USA,Standard,19.99
C001724,2020-05-27,45,Male,Australia,Standard,19.99
C001725,2020-02-09,26,Female,India,Standard,19.99
C001726,2021-05-12,51,Non-Binary,Germany,Basic,9.99
C001727,2023-07-19,31,Male,India,Premium,39.99
C001728,2020-07-18,47,Female,Germany,Premium,39.99
C001729,2020-05-10,42,Male,USA,Standard,19.99
C001730,2023-06-14,60,Male,USA,Basic,9.99
C001731,2021-11-21,35,Non-Binary,France,Basic,9.99
C001732,2023-11-02,33,Non-Binary,Canada,Basic,9.99
C001733,2024-06-12,37,Male,Australia,Standard,19.99
C001734,2021-11-18,34,Male,USA,Basic,9.99
C001735,2022-04-30,47,Male,France,Standard,19.99
C001736,2022-06-17,18,Male,Brazil,Basic,9.99
C001737,2020-07-23,25,Non-Binary,Germany,Premium,39.99
C001738,2020-02-02,25,Female,USA,Basic,9.99
C001739,2020-07-01,49,Non-Binary,France,Premium,39.99
C001740,2022-05-02,58,Non-Binary,India,Premium,39.99
C001741,2023-11-18,36,Male,USA,Standard,19.99
C001742,2022-12-07,35,Female,UK,Enterprise,99.99
C001743,2023-06-04,38,Non-Binary,USA,Basic,9.99
C001744,2022-10-20,51,Non-Binary,Brazil,Standard,19.99
C001745,2024-05-21,26,Female,UK,Basic,9.99
C001746,2021-04-27,40,Male,USA,Standard,19.99
C001747,2020-07-14,49,Non-Binary,UK,Premium,39.99
C001748,2023-01-10,44,Non-Binary,USA,Premium,39.99
C001749,2023-09-12,40,Male,USA,Basic,9.99
C001750,2024-06-19,50,Male,France,Enterprise,99.99
C001751,2022-08-29,18,Female,USA,Standard,19.99
C001752,2020-03-29,46,Male,Germany,Basic,9.99
C001753,2022-06-09,30,Female,UK,Premium,39.99
C001754,2024-04-02,18,Female,USA,Premium,39.99
C001755,2023-01-05,44,Male,USA,Basic,9.99
C001756,2022-11-20,54,Male,USA,Basic,9.99
C001757,2022-06-29,36,Non-Binary,Germany,Standard,19.99
C001758,2024-03-10,49,Non-Binary,India,Basic,9.99
C001759,2020-08-13,57,Female,USA,Basic,9.99
C001760,2022-04-24,53,Male,UK,Basic,9.99
C001761,2022-08-22,57,Non-Binary,Canada,Premium,39.99
C001762,2020-10-23,46,Male,Brazil,Standard,19.99
C001763,2022-03-04,38,Female,USA,Premium,39.99
C001764,2023-07-18,18,Female,Brazil,Basic,9.99
C001765,2020-09-17,35,Male,France,Basic,9.99
C001766,2020-10-06,27,Male,India,Standard,19.99
C001767,2020-12-16,64,Female,USA,Basic,9.99
C001768,2020-11-17,35,Non-Binary,Brazil,Enterprise,99.99
C001769,2023-03-29,39,Non-Binary,India,Basic,9.99
C001770,2024-10-21,44,Non-Binary,Canada,Enterprise,99.99
C001771,2023-04-26,38,Female,India,Basic,9.99
C001772,2024-02-04,58,Female,Australia,Basic,9.99
C001773,2021-11-01,30,Female,Germany,Premium,39.99
C001774,2023-04-26,40,Male,India,Premium,39.99
C001775,2022-05-05,29,Male,USA,Standard,19.99
C001776,2024-04-23,22,Non-Binary,USA,Standard,19.99
C001777,2022-09-08,30,Non-Binary,India,Standard,19.99
C001778,2021-05-07,37,Male,Germany,Basic,9.99
C001779,2024-02-07,32,Female,Brazil,Basic,9.99
C001780,2021-08-28,29,Male,Germany,Basic,9.99
C001781,2022-09-09,21,Non-Binary,UK,Premium,39.99
C001782,2024-10-23,37,Non-Binary,Australia,Basic,9.99
C001783,2022-07-20,19,Female,Australia,Premium,39.99
C001784,2022-04-10,47,Male,Australia,Basic,9.99
C001785,2022-08-08,38,Non-Binary,Germany,Premium,39.99
C001786,2020-05-24,20,Female,India,Basic,9.99
C001787,2020-03-07,34,Female,UK,Basic,9.99
C001788,2023-06-08,28,Non-Binary,Germany,Basic,9.99
C001789,2023-11-03,41,Male,Germany,Basic,9.99
C001790,2020-04-22,54,Non-Binary,Brazil,Standard,19.99
C001791,2020-04-15,18,Male,UK,Standard,19.99
C001792,2020-03-24,39,Female,UK,Standard,19.99
C001793,2023-12-14,36,Male,Germany,Premium,39.99
C001794,2020-10-10,46,Female,USA,Basic,9.99
C001795,2022-09-06,40,Non-Binary,Brazil,Standard,19.99
C001796,2023-12-10,28,Male,Australia,Premium,39.99
C001797,2021-10-18,34,Female,India,Standard,19.99
C001798,2022-05-16,28,Female,USA,Basic,9.99
C001799,2022-07-15,50,Female,Canada,Premium,39.99
C001800,2022-08-20,38,Non-Binary,Canada,Premium,39.99
C001801,2021-08-21,60,Female,Germany,Premium,39.99
C001802,2023-11-20,37,Male,USA,Premium,39.99
C001803,2020-06-27,29,Male,UK,Basic,9.99
C001804,2020-06-06,19,Male,USA,Basic,9.99
C001805,2020-10-30,18,Female,USA,Basic,9.99
C001806,2023-07-08,18,Male,USA,Enterprise,99.99
C001807,2023-01-13,41,Male,Canada,Standard,19.99
C001808,2024-02-19,44,Non-Binary,USA,Basic,9.99
C001809,2020-02-15,19,Male,India,Standard,19.99
C001810,2021-11-18,48,Female,Germany,Standard,19.99
C001811,2024-05-30,32,Female,Canada,Standard,19.99
C001812,2022-12-21,39,Non-Binary,UK,Basic,9.99
C001813,2020-09-27,57,Female,USA,Basic,9.99
C001814,2022-09-18,48,Female,Brazil,Premium,39.99
C001815,2020-04-06,34,Male,UK,Standard,19.99
C001816,2020-12-06,27,Non-Binary,Brazil,Premium,39.99
C001817,2021-08-07,18,Male,Brazil,Premium,39.99
C001818,2023-11-19,29,Non-Binary,Australia,Basic,9.99
C001819,2020-08-27,35,Male,Brazil,Standard,19.99
C001820,2022-06-21,26,Female,UK,Basic,9.99
C001821,2023-12-19,36,Male,France,Enterprise,99.99
C001822,2020-10-29,38,Female,UK,Enterprise,99.99
C001823,2022-12-28,35,Female,USA,Basic,9.99
C001824,2022-10-19,30,Male,Brazil,Enterprise,99.99
C001825,2020-11-15,40,Male,Brazil,Standard,19.99
C001826,2022-11-05,43,Female,Germany,Basic,9.99
C001827,2021-08-16,24,Non-Binary,France,Premium,39.99
C001828,2024-02-01,54,Female,UK,Basic,9.99
C001829,2022-09-07,36,Male,USA,Standard,19.99
C001830,2021-09-22,38,Male,UK,Premium,39.99
C001831,2022-07-02,46,Female,USA,Basic,9.99
C001832,2023-08-06,40,Male,Germany,Basic,9.99
C001833,2024-04-20,49,Female,USA,Basic,9.99
C001834,2024-10-05,41,Female,France,Enterprise,99.99
C001835,2022-11-14,30,Female,USA,Basic,9.99
C001836,2023-05-24,42,Non-Binary,Brazil,Enterprise,99.99
C001837,2022-01-09,24,Female,USA,Premium,39.99
C001838,2022-01-27,39,Female,UK,Basic,9.99
C001839,2021-12-20,37,Female,Brazil,Premium,39.99
C001840,2020-06-28,35,Male,France,Standard,19.99
C001841,2022-05-01,36,Female,USA,Premium,39.99
C001842,2022-05-18,18,Non-Binary,India,Basic,9.99
C001843,2023-04-17,31,Non-Binary,USA,Basic,9.99
C001844,2022-08-30,39,Non-Binary,Brazil,Basic,9.99
C001845,2023-04-24,39,Female,USA,Standard,19.99
C001846,2021-07-13,25,Female,USA,Standard,19.99
C001847,2023-03-09,53,Male,USA,Premium,39.99
C001848,2021-08-15,27,Non-Binary,Canada,Premium,39.99
C001849,2021-09-10,49,Non-Binary,UK,Standard,19.99
C001850,2022-08-07,43,Male,USA,Basic,9.99
C001851,2021-06-21,30,Female,Brazil,Premium,39.99
C001852,2022-08-25,59,Male,France,Premium,39.99
C001853,2022-05-04,23,Male,Canada,Standard,19.99
C001854,2021-05-16,49,Male,USA,Basic,9.99
C001855,2020-05-16,50,Non-Binary,Australia,Standard,19.99
C001856,2023-03-04,29,Female,India,Standard,19.99
C001857,2022-09-01,54,Non-Binary,India,Basic,9.99
C001858,2024-02-10,34,Non-Binary,USA,Basic,9.99
C001859,2023-04-06,41,Male,USA,Standard,19.99
C001860,2023-11-20,41,Male,UK,Basic,9.99
C001861,2022-01-09,36,Female,Germany,Enterprise,99.99
C001862,2020-04-09,47,Female,USA,Standard,19.99
C001863,2020-06-06,47,Non-Binary,USA,Standard,19.99
C001864,2024-04-15,18,Male,Germany,Basic,9.99
C001865,2021-10-22,53,Female,India,Standard,19.99
C001866,2021-09-08,18,Female,France,Standard,19.99
C001867,2020-07-15,50,Non-Binary,Germany,Premium,39.99
C001868,2020-01-27,51,Male,Canada,Basic,9.99
C001869,2022-09-20,24,Female,UK,Enterprise,99.99
C001870,2020-07-28,33,Male,USA,Basic,9.99
C001871,2021-01-20,24,Non-Binary,Germany,Premium,39.99
C001872,2022-12-12,35,Non-Binary,France,Premium,39.99
C001873,2024-07-01,34,Male,UK,Enterprise,99.99
C001874,2020-08-26,47,Male,Brazil,Standard,19.99
C001875,2021-09-30,53,Non-Binary,UK,Premium,39.99
C001876,2023-05-08,54,Non-Binary,Australia,Basic,9.99
C001877,2023-12-24,31,Female,USA,Premium,39.99
C001878,2021-03-31,35,Male,India,Basic,9.99
C001879,2021-04-09,18,Female,USA,Basic,9.99
C001880,2020-06-09,28,Female,France,Premium,39.99
