ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
T001352_03,C001352,2024-01-05,billing,25.8,2
T001353_02,C001353,2023-01-16,billing,2.3,2
T001353_01,C001353,2024-06-17,account,7.3,4
T001355_02,C001355,2022-12-23,technical,4.8,1
T001355_03,C001355,2024-04-27,cancellation,1.9,4
T001355_01,C001355,2024-09-13,account,2.9,3
T001356_02,C001356,2022-12-13,technical,7.8,5
T001356_01,C001356,2024-03-07,technical,0.5,1
T001359_01,C001359,2023-07-18,technical,8.9,1
T001359_02,C001359,2024-11-02,billing,15.2,3
T001360_01,C001360,2024-04-20,billing,26.8,2
T001362_01,C001362,2024-01-01,billing,10.5,3
T001363_02,C001363,2023-07-01,account,4.8,1
T001363_01,C001363,2024-03-16,billing,1.4,3
T001364_01,C001364,2022-08-18,technical,6.2,3
T001364_02,C001364,2024-12-17,account,19.4,2
T001365_05,C001365,2021-11-24,technical,6.6,1
T001365_01,C001365,2022-07-12,billing,22.1,3
T001365_03,C001365,2023-04-26,billing,1.1,4
T001365_04,C001365,2024-02-06,technical,9.4,4
T001365_02,C001365,2024-05-26,technical,2.2,5
T001365_06,C001365,2024-06-13,account,3.2,5
T001366_01,C001366,2024-10-28,technical,0.5,3
T001367_01,C001367,2022-02-25,technical,10.1,3
T001368_01,C001368,2024-02-26,technical,5.7,5
T001368_03,C001368,2024-11-04,technical,8.5,2
T001368_02,C001368,2024-12-05,technical,13.6,3
T001369_01,C001369,2023-03-22,account,26.7,5
T001370_01,C001370,2022-09-18,billing,3.3,2
T001372_02,C001372,2024-09-03,account,16.0,1
T001372_01,C001372,2024-10-13,technical,17.7,3
T001373_01,C001373,2024-11-26,billing,0.7,4
T001374_01,C001374,2023-06-14,account,11.2,1
T001375_01,C001375,2023-02-20,billing,9.8,2
T001376_01,C001376,2021-06-08,technical,17.7,1
T001381_01,C001381,2022-11-22,technical,1.8,4
T001381_02,C001381,2023-05-20,cancellation,1.1,1
T001382_01,C001382,2024-10-07,technical,2.9,4
T001383_01,C001383,2020-10-08,feature_request,0.5,1
T001385_01,C001385,2021-10-10,billing,5.7,5
T001385_02,C001385,2022-03-25,billing,6.1,3
T001388_01,C001388,2024-02-06,billing,3.8,1
T001388_02,C001388,2024-05-14,feature_request,1.4,4
T001389_01,C001389,2023-09-16,billing,0.7,1
T001390_01,C001390,2021-11-12,feature_request,8.3,1
T001390_02,C001390,2022-09-11,billing,1.8,2
T001390_03,C001390,2024-06-04,technical,5.9,4
T001391_04,C001391,2022-05-26,billing,17.0,4
T001391_02,C001391,2023-06-28,billing,5.2,4
T001391_03,C001391,2023-07-04,technical,0.5,3
T001391_01,C001391,2023-12-30,technical,18.3,1
T001396_02,C001396,2022-11-08,technical,8.9,2
T001396_01,C001396,2023-06-25,cancellation,8.1,2
T001397_02,C001397,2024-07-14,cancellation,1.0,1
T001397_01,C001397,2024-09-30,account,6.4,4
T001399_01,C001399,2023-03-16,feature_request,8.7,1
T001399_02,C001399,2023-04-04,cancellation,4.1,4
T001401_01,C001401,2024-08-13,account,21.5,1
T001402_01,C001402,2022-12-01,technical,1.0,3
T001403_01,C001403,2021-11-22,technical,19.3,1
T001403_02,C001403,2023-11-07,billing,3.8,3
T001404_01,C001404,2021-01-02,feature_request,11.8,1
T001405_02,C001405,2022-11-25,technical,1.0,2
T001405_01,C001405,2023-08-20,account,9.1,4
T001408_01,C001408,2024-11-08,technical,3.9,5
T001408_02,C001408,2024-11-25,technical,11.5,2
T001409_01,C001409,2022-01-16,cancellation,8.0,3
T001409_02,C001409,2022-02-18,feature_request,8.5,2
T001409_03,C001409,2023-08-06,cancellation,2.4,3
T001410_01,C001410,2020-06-27,billing,20.7,3
T001411_01,C001411,2023-06-11,billing,6.4,4
T001412_02,C001412,2024-01-29,cancellation,1.4,1
T001412_01,C001412,2024-03-02,technical,8.3,2
T001413_01,C001413,2023-06-14,account,1.4,4
T001414_05,C001414,2022-05-03,billing,10.0,5
T001414_01,C001414,2022-09-21,feature_request,6.4,4
T001414_06,C001414,2024-07-05,technical,0.7,3
T001414_03,C001414,2024-08-23,technical,22.8,5
T001414_04,C001414,2024-09-19,technical,7.7,5
T001414_02,C001414,2024-12-10,billing,5.7,2
T001415_01,C001415,2024-09-05,account,1.0,2
T001416_01,C001416,2023-04-26,billing,4.5,4
T001416_02,C001416,2023-08-26,billing,1.8,4
T001418_01,C001418,2021-01-11,technical,4.4,2
T001419_01,C001419,2024-10-18,technical,37.2,3
T001420_01,C001420,2024-08-28,feature_request,18.5,3
T001422_03,C001422,2023-08-24,technical,6.6,3
T001422_01,C001422,2024-03-09,technical,0.5,5
T001422_02,C001422,2024-08-05,technical,3.2,3
T001426_01,C001426,2024-05-11,feature_request,17.5,1
T001427_04,C001427,2022-05-08,feature_request,1.3,3
T001427_02,C001427,2022-05-22,feature_request,2.6,5
T001427_03,C001427,2023-01-27,billing,5.7,5
T001427_01,C001427,2023-04-02,technical,5.4,3
T001427_05,C001427,2024-02-15,feature_request,8.9,4
T001429_01,C001429,2022-10-27,technical,22.2,2
T001431_01,C001431,2023-12-04,technical,6.2,3
T001433_01,C001433,2022-11-21,technical,7.1,3
T001433_02,C001433,2024-11-01,feature_request,10.8,3
T001434_01,C001434,2023-12-23,cancellation,4.2,2
T001434_02,C001434,2024-09-06,technical,7.2,1
T001435_02,C001435,2022-04-06,billing,5.4,1
T001435_01,C001435,2022-11-22,technical,1.8,3
T001437_01,C001437,2021-07-12,technical,0.5,2
T001437_02,C001437,2021-10-30,technical,1.1,4
T001440_01,C001440,2024-04-28,account,5.1,5
T001441_01,C001441,2022-09-29,billing,15.5,3
T001441_02,C001441,2023-08-06,cancellation,35.7,5
T001443_01,C001443,2024-09-30,technical,0.5,5
T001444_01,C001444,2023-09-08,account,4.7,3
T001444_02,C001444,2023-10-18,account,4.6,3
T001446_02,C001446,2023-09-07,cancellation,5.0,4
T001446_01,C001446,2024-05-07,billing,5.3,5
T001447_02,C001447,2023-06-08,feature_request,2.7,1
T001447_01,C001447,2024-05-22,technical,4.6,4
T001448_02,C001448,2020-11-28,technical,3.1,3
T001448_01,C001448,2023-08-28,feature_request,4.2,4
T001449_01,C001449,2024-12-29,billing,1.6,1
T001450_01,C001450,2023-10-20,technical,14.4,4
T001453_02,C001453,2024-09-04,account,41.2,2
T001453_01,C001453,2024-10-17,feature_request,23.7,1
T001454_01,C001454,2024-12-16,technical,2.6,3
T001456_01,C001456,2022-01-21,technical,8.2,1
T001456_02,C001456,2022-02-01,technical,34.7,2
T001456_03,C001456,2024-06-18,technical,9.8,1
T001460_01,C001460,2024-04-05,technical,1.4,1
T001461_01,C001461,2023-06-04,billing,14.8,3
T001463_01,C001463,2022-03-25,billing,6.3,2
T001463_03,C001463,2022-12-20,billing,16.2,1
T001463_02,C001463,2023-09-17,technical,17.3,5
T001463_04,C001463,2023-11-04,feature_request,7.0,3
T001464_01,C001464,2024-11-15,account,5.2,5
T001465_01,C001465,2022-12-12,technical,28.8,5
T001466_01,C001466,2021-01-15,billing,2.7,1
T001466_02,C001466,2023-02-06,billing,6.9,3
T001467_01,C001467,2023-08-18,technical,13.2,5
T001469_02,C001469,2024-02-23,feature_request,6.8,1
T001469_01,C001469,2024-06-14,billing,3.8,1
T001470_02,C001470,2020-06-23,technical,13.2,5
T001470_03,C001470,2022-09-23,technical,4.0,1
T001470_01,C001470,2024-07-30,technical,54.7,4
T001470_04,C001470,2024-12-14,account,5.2,3
T001472_01,C001472,2023-09-17,billing,8.9,2
T001472_03,C001472,2023-10-26,technical,7.5,4
T001472_02,C001472,2024-04-11,billing,4.7,2
T001474_01,C001474,2024-01-20,billing,0.5,2
T001475_02,C001475,2023-05-03,technical,0.9,4
T001475_03,C001475,2023-07-08,cancellation,21.6,2
T001475_01,C001475,2024-01-06,billing,3.6,2
T001475_04,C001475,2024-07-06,billing,22.3,1
T001476_01,C001476,2023-09-13,technical,17.8,1
T001477_01,C001477,2024-05-10,billing,65.4,2
T001480_01,C001480,2023-11-03,billing,2.1,3
T001481_01,C001481,2024-08-21,account,13.0,3
T001482_02,C001482,2021-10-29,account,0.5,4
T001482_01,C001482,2021-11-21,billing,0.5,5
T001483_01,C001483,2024-10-10,technical,5.2,2
T001484_02,C001484,2023-05-09,billing,16.0,3
T001484_01,C001484,2024-01-26,technical,16.5,4
T001485_02,C001485,2021-11-14,billing,1.0,5
T001485_01,C001485,2022-01-26,billing,7.9,5
T001485_03,C001485,2022-12-12,billing,6.4,3
T001485_04,C001485,2023-03-09,cancellation,2.4,5
T001486_01,C001486,2022-08-09,technical,3.5,1
T001488_01,C001488,2023-12-26,billing,11.8,2
T001490_02,C001490,2023-11-29,account,3.8,5
T001490_01,C001490,2024-03-21,billing,1.4,1
T001490_03,C001490,2024-06-10,account,1.0,5
T001492_01,C001492,2022-03-01,cancellation,11.0,2
T001492_02,C001492,2023-04-06,account,0.5,1
T001492_03,C001492,2023-10-04,account,3.7,2
T001493_02,C001493,2023-02-21,technical,3.3,2
T001493_01,C001493,2023-10-19,account,1.9,1
T001494_01,C001494,2024-08-10,billing,4.4,1
T001494_02,C001494,2024-09-11,billing,25.1,1
T001495_01,C001495,2024-09-10,technical,15.9,1
T001497_02,C001497,2023-06-15,account,30.2,2
T001497_01,C001497,2024-04-24,technical,1.4,1
T001498_02,C001498,2022-12-24,technical,2.0,4
T001498_01,C001498,2023-05-07,account,0.9,1
T001499_03,C001499,2022-11-30,technical,21.7,2
T001499_02,C001499,2023-12-02,billing,13.0,3
T001499_01,C001499,2024-09-13,billing,5.5,1
T001502_01,C001502,2023-12-09,account,17.2,4
T001503_01,C001503,2024-07-01,billing,1.0,4
T001504_01,C001504,2024-06-08,technical,11.7,5
T001505_01,C001505,2022-08-10,cancellation,4.8,5
T001505_02,C001505,2023-03-17,technical,7.7,3
T001507_01,C001507,2024-03-29,billing,0.5,3
T001508_01,C001508,2024-06-17,technical,9.6,3
T001510_03,C001510,2020-06-03,technical,2.4,1
T001510_01,C001510,2023-12-14,technical,1.3,2
T001510_02,C001510,2024-12-01,account,8.0,3
T001511_02,C001511,2023-01-07,account,22.4,2
T001511_01,C001511,2024-02-24,cancellation,12.7,5
T001512_01,C001512,2024-03-01,technical,10.4,1
T001512_03,C001512,2024-05-19,technical,9.0,3
T001512_02,C001512,2024-08-10,technical,6.7,1
T001513_01,C001513,2023-11-06,account,9.9,2
T001514_02,C001514,2023-04-05,billing,5.4,3
T001514_01,C001514,2024-12-12,account,0.7,5
T001515_02,C001515,2024-08-28,billing,10.0,5
T001515_01,C001515,2024-12-18,account,1.2,3
T001516_03,C001516,2022-11-27,billing,7.9,5
T001516_01,C001516,2023-05-16,billing,7.7,5
T001516_02,C001516,2024-01-30,technical,23.0,3
T001517_02,C001517,2020-12-29,cancellation,10.6,4
T001517_03,C001517,2021-06-14,billing,8.7,4
T001517_01,C001517,2022-06-24,cancellation,5.6,5
T001519_01,C001519,2023-10-25,billing,28.3,1
T001519_02,C001519,2024-04-15,account,4.8,1
T001520_01,C001520,2024-01-11,billing,2.5,1
T001520_02,C001520,2024-02-29,cancellation,35.9,2
T001521_01,C001521,2024-09-14,technical,4.8,1
T001522_01,C001522,2020-12-07,technical,12.3,3
T001522_02,C001522,2024-05-05,billing,21.9,5
T001524_01,C001524,2024-07-04,technical,2.1,3
T001525_02,C001525,2024-07-09,technical,9.9,1
T001525_01,C001525,2024-11-26,account,22.7,3
T001529_01,C001529,2024-07-20,account,5.1,2
T001530_02,C001530,2021-01-24,billing,10.9,1
T001530_01,C001530,2023-09-13,technical,24.5,5
T001531_01,C001531,2022-10-25,billing,26.2,2
T001531_02,C001531,2023-07-09,feature_request,0.5,3
T001532_01,C001532,2024-09-13,technical,7.7,2
T001533_01,C001533,2023-05-23,technical,0.5,2
T001533_02,C001533,2024-04-09,technical,1.9,5
T001537_02,C001537,2023-12-26,billing,16.0,1
T001537_01,C001537,2024-03-01,technical,2.6,3
T001538_01,C001538,2024-01-03,technical,3.1,2
T001538_02,C001538,2024-04-03,technical,25.5,1
T001539_02,C001539,2020-12-27,technical,14.9,4
T001539_01,C001539,2024-07-31,billing,11.6,5
T001540_01,C001540,2024-09-22,technical,5.7,1
T001541_01,C001541,2024-03-23,billing,4.4,5
T001544_01,C001544,2024-11-07,technical,6.8,2
T001545_04,C001545,2020-06-04,feature_request,14.4,5
T001545_01,C001545,2021-04-03,feature_request,3.3,4
T001545_03,C001545,2021-07-08,technical,2.5,5
T001545_02,C001545,2024-04-17,technical,6.6,3
T001547_02,C001547,2021-07-01,account,0.5,3
T001547_01,C001547,2024-05-18,cancellation,5.5,3
T001548_02,C001548,2023-04-04,cancellation,40.2,3
T001548_03,C001548,2023-04-19,billing,21.9,1
T001548_01,C001548,2023-05-21,account,13.7,3
T001548_04,C001548,2024-12-19,technical,4.1,3
T001549_03,C001549,2021-06-16,cancellation,10.3,1
T001549_02,C001549,2021-06-25,account,16.3,3
T001549_01,C001549,2024-05-22,billing,3.2,4
T001550_01,C001550,2024-07-15,feature_request,7.1,3
T001551_01,C001551,2023-01-24,technical,1.0,1
T001552_01,C001552,2022-09-21,technical,4.9,1
T001553_01,C001553,2024-05-26,feature_request,2.6,2
T001553_02,C001553,2024-12-06,billing,5.5,5
T001555_01,C001555,2024-06-03,cancellation,7.0,1
T001556_03,C001556,2021-04-17,feature_request,22.0,4
T001556_04,C001556,2021-04-27,billing,9.7,1
T001556_01,C001556,2022-02-03,technical,6.2,3
T001556_02,C001556,2023-05-17,billing,4.8,2
T001557_01,C001557,2022-06-04,billing,16.0,3
T001558_01,C001558,2024-08-02,cancellation,1.0,1
T001560_01,C001560,2024-07-30,billing,20.6,4
T001561_01,C001561,2021-04-07,account,3.2,5
T001561_02,C001561,2023-07-18,technical,0.8,4
T001563_06,C001563,2021-08-18,technical,2.5,2
T001563_02,C001563,2022-01-15,technical,9.2,1
T001563_05,C001563,2022-05-24,technical,2.3,1
T001563_04,C001563,2022-07-02,technical,0.5,5
T001563_03,C001563,2023-03-10,feature_request,20.3,5
T001563_01,C001563,2024-08-12,cancellation,1.6,2
T001566_01,C001566,2023-08-07,cancellation,15.7,4
T001567_01,C001567,2024-10-19,billing,1.9,3
T001568_01,C001568,2024-09-19,technical,4.1,1
T001575_02,C001575,2020-10-21,account,4.8,2
T001575_01,C001575,2022-06-04,cancellation,6.1,1
T001575_04,C001575,2024-06-23,feature_request,21.9,3
T001575_03,C001575,2024-08-11,billing,12.4,4
T001576_01,C001576,2024-09-14,feature_request,39.3,1
T001577_02,C001577,2023-05-14,technical,1.7,5
T001577_01,C001577,2024-07-20,billing,9.6,5
T001577_04,C001577,2024-08-12,billing,3.0,3
T001577_03,C001577,2024-12-14,billing,5.4,1
T001578_01,C001578,2022-08-23,account,6.9,4
T001579_02,C001579,2023-03-10,feature_request,3.7,3
T001579_01,C001579,2023-05-02,cancellation,12.1,1
T001580_01,C001580,2024-04-03,technical,10.5,2
T001580_02,C001580,2024-08-01,cancellation,19.1,1
T001581_01,C001581,2024-07-20,technical,9.7,3
T001582_01,C001582,2023-11-30,technical,3.8,2
T001583_01,C001583,2023-06-04,billing,1.5,2
T001585_05,C001585,2020-12-12,cancellation,0.5,5
T001585_02,C001585,2021-06-25,account,11.4,5
T001585_03,C001585,2021-12-31,account,0.5,5
T001585_01,C001585,2022-05-25,feature_request,19.1,5
T001585_04,C001585,2024-10-06,feature_request,4.9,3
T001587_01,C001587,2024-11-17,feature_request,7.2,3
T001588_01,C001588,2022-04-02,billing,7.6,3
T001588_02,C001588,2024-05-09,billing,2.4,5
T001589_01,C001589,2024-08-01,billing,1.0,1
T001590_01,C001590,2023-08-14,technical,7.9,3
T001591_01,C001591,2023-10-31,technical,0.5,5
T001592_01,C001592,2023-04-17,feature_request,11.1,1
T001592_02,C001592,2024-02-20,technical,3.8,1
T001592_03,C001592,2024-10-11,technical,7.1,4
T001593_01,C001593,2024-11-24,account,21.6,3
T001594_01,C001594,2024-03-18,billing,0.5,1
T001594_02,C001594,2024-04-29,account,0.5,3
T001595_03,C001595,2020-10-02,billing,3.3,3
T001595_01,C001595,2022-01-17,account,0.5,4
T001595_02,C001595,2024-10-17,billing,2.1,3
T001596_02,C001596,2020-06-12,billing,5.9,1
T001596_03,C001596,2021-01-04,account,1.1,5
T001596_01,C001596,2022-08-27,billing,9.6,4
T001597_01,C001597,2024-11-04,feature_request,1.6,1
T001599_04,C001599,2021-10-07,account,12.7,1
T001599_02,C001599,2022-04-17,cancellation,9.6,5
T001599_01,C001599,2024-09-04,technical,21.4,5
T001599_03,C001599,2024-09-28,billing,6.6,5
T001600_01,C001600,2024-02-13,cancellation,1.8,3
T001600_02,C001600,2024-04-15,account,2.2,1
T001605_03,C001605,2021-12-15,account,16.5,2
T001605_02,C001605,2021-12-31,technical,1.3,1
T001605_01,C001605,2023-09-12,billing,0.5,3
T001607_02,C001607,2023-02-27,billing,40.4,4
T001607_01,C001607,2024-11-01,technical,5.2,4
T001607_03,C001607,2024-11-17,technical,1.3,3
T001608_01,C001608,2023-10-25,account,3.9,2
T001609_01,C001609,2024-11-18,cancellation,11.4,4
T001610_02,C001610,2022-01-30,technical,0.5,5
T001610_01,C001610,2022-06-07,technical,1.4,2
T001610_06,C001610,2022-12-20,cancellation,2.0,2
T001610_04,C001610,2023-05-11,technical,3.3,1
T001610_03,C001610,2024-03-15,technical,2.1,2
T001610_05,C001610,2024-07-16,account,1.1,2
T001612_01,C001612,2023-10-19,account,10.9,1
T001614_02,C001614,2023-02-23,technical,8.3,2
T001614_01,C001614,2024-08-17,technical,36.1,3
T001617_01,C001617,2024-07-13,account,22.6,2
T001617_02,C001617,2024-10-12,technical,12.4,4
T001618_01,C001618,2024-03-16,technical,7.0,5
T001618_02,C001618,2024-05-29,account,14.8,1
T001618_03,C001618,2024-11-09,billing,1.6,5
T001623_01,C001623,2024-10-21,account,1.3,3
T001624_01,C001624,2024-04-14,account,2.6,1
T001627_01,C001627,2023-02-08,billing,0.5,5
T001627_02,C001627,2024-08-08,technical,19.1,5
T001628_01,C001628,2022-11-22,billing,9.0,5
T001628_02,C001628,2023-06-18,technical,2.9,1
T001628_03,C001628,2023-09-24,cancellation,3.0,4
T001629_01,C001629,2020-10-02,cancellation,3.5,1
T001629_02,C001629,2022-09-10,account,11.4,4
T001629_03,C001629,2023-03-25,feature_request,0.8,5
T001630_01,C001630,2022-11-15,account,15.9,2
T001630_02,C001630,2023-12-22,technical,0.5,3
T001631_02,C001631,2024-01-16,billing,20.7,5
T001631_01,C001631,2024-04-13,technical,1.8,3
T001633_01,C001633,2023-05-21,billing,6.2,3
T001633_02,C001633,2023-12-08,feature_request,6.1,3
T001634_01,C001634,2024-12-23,feature_request,0.5,2
T001636_01,C001636,2022-05-14,technical,6.4,3
T001636_02,C001636,2024-03-01,cancellation,5.8,1
T001638_04,C001638,2024-04-11,billing,20.7,3
T001638_01,C001638,2024-05-28,cancellation,16.7,2
T001638_03,C001638,2024-06-23,account,7.4,3
T001638_02,C001638,2024-12-23,account,35.8,3
T001639_01,C001639,2020-03-25,account,0.6,3
T001639_03,C001639,2021-07-11,billing,3.6,1
T001639_02,C001639,2022-07-19,billing,2.8,3
T001640_01,C001640,2022-06-15,billing,1.9,4
T001641_01,C001641,2023-05-18,technical,9.1,5
T001641_02,C001641,2023-07-19,technical,7.8,2
T001642_04,C001642,2022-06-30,account,0.7,3
T001642_03,C001642,2024-01-08,cancellation,4.6,2
T001642_01,C001642,2024-03-25,technical,7.2,4
T001642_02,C001642,2024-10-23,feature_request,5.9,5
T001644_01,C001644,2023-04-15,cancellation,20.3,3
T001647_01,C001647,2024-01-29,feature_request,12.9,4
T001647_03,C001647,2024-06-20,technical,1.3,4
T001647_02,C001647,2024-06-24,technical,13.4,3
T001651_01,C001651,2024-05-09,feature_request,11.5,1
T001652_01,C001652,2024-07-05,billing,9.2,4
T001654_02,C001654,2022-12-29,feature_request,12.5,1
T001654_01,C001654,2023-07-13,billing,3.9,3
T001655_03,C001655,2024-02-23,technical,0.5,2
T001655_02,C001655,2024-08-24,billing,17.1,4
T001655_01,C001655,2024-12-05,account,11.8,4
T001656_01,C001656,2024-05-17,account,0.5,1
T001657_03,C001657,2021-09-16,feature_request,1.9,2
T001657_01,C001657,2023-03-19,technical,15.5,3
T001657_02,C001657,2024-04-25,billing,1.0,4
T001658_01,C001658,2024-02-28,technical,7.8,2
T001658_02,C001658,2024-09-24,billing,3.6,1
T001660_02,C001660,2021-11-27,billing,12.1,5
T001660_01,C001660,2023-10-27,account,2.7,4
T001660_03,C001660,2024-06-11,technical,5.4,2
T001661_02,C001661,2023-06-27,cancellation,5.6,2
T001661_01,C001661,2024-07-18,billing,12.3,5
T001662_01,C001662,2023-09-27,feature_request,28.6,2
T001663_01,C001663,2024-06-15,cancellation,5.2,2
T001665_02,C001665,2023-09-10,technical,5.7,5
T001665_01,C001665,2024-04-11,feature_request,2.6,5
T001666_02,C001666,2021-12-30,billing,7.7,2
T001666_01,C001666,2024-06-10,technical,12.8,2
T001668_01,C001668,2024-01-04,technical,2.3,1
T001669_01,C001669,2024-06-18,account,9.3,1
T001670_01,C001670,2022-10-09,technical,5.5,3
T001671_03,C001671,2024-02-14,feature_request,3.9,1
T001671_02,C001671,2024-11-11,technical,3.6,1
T001671_01,C001671,2024-12-24,billing,1.2,5
T001672_01,C001672,2024-05-14,technical,8.0,2
T001672_02,C001672,2024-06-19,billing,5.1,3
T001674_01,C001674,2023-07-30,technical,19.6,5
T001675_04,C001675,2020-05-15,billing,10.9,5
T001675_02,C001675,2021-12-03,billing,3.0,3
T001675_01,C001675,2022-08-19,billing,6.9,2
T001675_03,C001675,2023-08-10,feature_request,5.7,4
T001680_01,C001680,2021-06-27,feature_request,8.3,3
T001683_01,C001683,2021-02-16,feature_request,8.5,4
T001683_04,C001683,2021-08-05,cancellation,2.1,4
T001683_05,C001683,2022-02-25,account,6.6,4
T001683_03,C001683,2023-02-04,cancellation,1.7,5
T001683_02,C001683,2023-12-18,account,6.6,3
T001685_01,C001685,2023-04-24,billing,19.6,5
T001686_02,C001686,2023-10-20,billing,4.6,2
T001686_01,C001686,2024-11-08,account,10.0,3
T001687_02,C001687,2021-05-30,technical,14.1,2
T001687_01,C001687,2024-01-18,account,9.4,4
T001687_03,C001687,2024-10-30,billing,8.3,3
T001690_01,C001690,2022-05-15,account,0.5,5
T001692_01,C001692,2022-06-01,account,21.1,3
T001694_01,C001694,2023-12-23,technical,20.9,3
T001699_01,C001699,2023-06-18,feature_request,2.7,1
T001700_01,C001700,2021-03-08,account,1.2,4
T001700_02,C001700,2021-03-25,billing,1.0,2
T001700_03,C001700,2022-05-02,technical,3.6,3
T001702_01,C001702,2023-04-21,cancellation,3.3,5
T001702_02,C001702,2023-08-22,billing,3.6,1
T001704_01,C001704,2024-10-25,account,11.3,1
T001705_02,C001705,2022-12-08,technical,19.7,4
